테마명,종목명,시장구분,종목코드
음원/음반,하이브,KOSPI,352820
음원/음반,JYP Ent.,KOSDAQ,035900
음원/음반,에스엠,KOSDAQ,041510
음원/음반,CJ ENM,KOSDAQ,035760
음원/음반,와이지엔터테인먼트,KOSDAQ,122870
음원/음반,YG PLUS,KOSPI,037270
음원/음반,KT지니뮤직,KOSDAQ,043610
음원/음반,드림어스컴퍼니,KOSDAQ,060570
음원/음반,에프엔씨엔터,KOSDAQ,173940
음원/음반,NHN벅스,KOSDAQ,104200
음원/음반,알비더블유,KOSDAQ,361570
의료AI,스피어,KOSDAQ,347700
의료AI,제이에스링크,KOSDAQ,127120
의료AI,루닛,KOSDAQ,328130
의료AI,셀바스AI,KOSDAQ,108860
의료AI,뷰노,KOSDAQ,338220
의료AI,제이엘케이,KOSDAQ,322510
의료AI,드림씨아이에스,KOSDAQ,223250
의료AI,이지케어텍,KOSDAQ,099750
의료AI,파로스아이바이오,KOSDAQ,388870
의료AI,셀바스헬스케어,KOSDAQ,208370
의료AI,딥노이드,KOSDAQ,315640
의료AI,랩지노믹스,KOSDAQ,084650
의료AI,인성정보,KOSDAQ,033230
의료AI,노을,KOSDAQ,376930
의료AI,신테카바이오,KOSDAQ,226330
의료AI,토마토시스템,KOSDAQ,393210
의료AI,코어라인소프트,KOSDAQ,384470
의료AI,젠큐릭스,KOSDAQ,229000
의료AI,모아데이타,KOSDAQ,288980
의료AI,엔젠바이오,KOSDAQ,354200
의료AI,시선AI,KOSDAQ,340810
의료AI,제이케이시냅스,KOSDAQ,060230
의료AI,비스토스,KOSDAQ,419540
의료기기,리가켐바이오,KOSDAQ,141080
의료기기,클래시스,KOSDAQ,214150
의료기기,파마리서치,KOSDAQ,214450
의료기기,엘앤씨바이오,KOSDAQ,290650
의료기기,씨젠,KOSDAQ,096530
의료기기,루닛,KOSDAQ,328130
의료기기,동운아나텍,KOSDAQ,094170
의료기기,아이쓰리시스템,KOSDAQ,214430
의료기기,큐렉소,KOSDAQ,060280
의료기기,원텍,KOSDAQ,336570
의료기기,아이센스,KOSDAQ,099190
의료기기,시노펙스,KOSDAQ,025320
의료기기,티앤엘,KOSDAQ,340570
의료기기,티로보틱스,KOSDAQ,117730
의료기기,한스바이오메드,KOSDAQ,042520
의료기기,덴티움,KOSPI,145720
의료기기,인바디,KOSDAQ,041830
의료기기,메디아나,KOSDAQ,041920
의료기기,바이오다인,KOSDAQ,314930
의료기기,바이오플러스,KOSDAQ,099430
의료기기,바텍,KOSDAQ,043150
의료기기,한국비엔씨,KOSDAQ,256840
의료기기,뷰노,KOSDAQ,338220
의료기기,제테마,KOSDAQ,216080
의료기기,바디텍메드,KOSDAQ,206640
의료기기,인터로조,KOSDAQ,119610
의료기기,뷰웍스,KOSDAQ,100120
의료기기,대원제약,KOSPI,003220
의료기기,디오,KOSDAQ,039840
의료기기,엠아이텍,KOSDAQ,179290
의료기기,나노엔텍,KOSDAQ,039860
의료기기,GC메디아이,KOSDAQ,032620
의료기기,원익,KOSDAQ,032940
의료기기,엘앤케이바이오,KOSDAQ,156100
의료기기,제이엘케이,KOSDAQ,322510
의료기기,디알텍,KOSDAQ,214680
의료기기,티앤알바이오팹,KOSDAQ,246710
의료기기,미래컴퍼니,KOSDAQ,049950
의료기기,한독,KOSPI,002390
의료기기,오스테오닉,KOSDAQ,226400
의료기기,신흥,KOSPI,004080
의료기기,세운메디칼,KOSDAQ,100700
의료기기,메타바이오메드,KOSDAQ,059210
의료기기,셀바스헬스케어,KOSDAQ,208370
의료기기,피제이전자,KOSDAQ,006140
의료기기,딥노이드,KOSDAQ,315640
의료기기,더블유에스아이,KOSDAQ,299170
의료기기,레이언스,KOSDAQ,228850
의료기기,랩지노믹스,KOSDAQ,084650
의료기기,수젠텍,KOSDAQ,253840
의료기기,리메드,KOSDAQ,302550
의료기기,휴비츠,KOSDAQ,065510
의료기기,네오펙트,KOSDAQ,290660
의료기기,퀀타매트릭스,KOSDAQ,317690
의료기기,코렌텍,KOSDAQ,104540
의료기기,제노레이,KOSDAQ,122310
의료기기,코어라인소프트,KOSDAQ,384470
의료기기,디알젬,KOSDAQ,263690
의료기기,프로티아,KOSDAQ,303360
의료기기,프리시젼바이오,KOSDAQ,335810
의료기기,멕아이씨에스,KOSDAQ,058110
의료기기,제놀루션,KOSDAQ,225220
의료기기,플라즈맵,KOSDAQ,405000
의료기기,비스토스,KOSDAQ,419540
이미지센서,엣지파운드리,KOSDAQ,105550
이미지센서,옵트론텍,KOSDAQ,082210
이미지센서,픽셀플러스,KOSDAQ,087600
이미지센서,알엔티엑스,KOSDAQ,123010
이미지센서,캠시스,KOSDAQ,050110
이버멕틴,신풍제약,KOSPI,019170
이버멕틴,모베이스,KOSDAQ,101330
이버멕틴,씨티씨바이오,KOSDAQ,060590
이버멕틴,알리코제약,KOSDAQ,260660
이버멕틴,대성미생물,KOSDAQ,036480
이준석,한화솔루션,KOSPI,009830
이준석,태영건설,KOSPI,009410
이준석,삼영,KOSPI,003720
이준석,대성창투,KOSDAQ,027830
이준석,신화인터텍,KOSDAQ,056700
이준석,YBM넷,KOSDAQ,057030
이준석,차이커뮤니케이션,KOSDAQ,351870
이준석,넥스트아이,KOSDAQ,137940
이준석,삼보산업,KOSDAQ,009620
인공지능 서비스,NAVER,KOSPI,035420
인공지능 서비스,카카오,KOSPI,035720
인공지능 서비스,SK텔레콤,KOSPI,017670
인공지능 서비스,KT,KOSPI,030200
인공지능 서비스,LG유플러스,KOSPI,032640
인공지능 서비스,포스코DX,KOSPI,022100
인공지능 서비스,슈프리마,KOSDAQ,236200
인공지능 서비스,엠엑스로보틱스,KOSDAQ,007820
인공지능(AI),NAVER,KOSPI,035420
인공지능(AI),SK텔레콤,KOSPI,017670
인공지능(AI),루닛,KOSDAQ,328130
인공지능(AI),셀바스AI,KOSDAQ,108860
인공지능(AI),뷰노,KOSDAQ,338220
인공지능(AI),코난테크놀로지,KOSDAQ,402030
인공지능(AI),플리토,KOSDAQ,300080
인공지능(AI),와이즈넛,KOSDAQ,096250
인공지능(AI),알체라,KOSDAQ,347860
인공지능(AI),딥노이드,KOSDAQ,315640
인도투자,KODEX 인도Nifty50,KOSPI,453810
인도투자,KODEX 인도타타그룹,KOSPI,477730
인도투자,KB 인도 대형 성장주 Select 5 ETN,KOSPI,580066
인도투자,KB 인도 디지털 Select 5 ETN,KOSPI,580067
인도투자,KODEX 인도Nifty미드캡100,KOSPI,0000H0
인도투자,ACE 인도시장대표BIG5그룹액티브,KOSPI,487920
인테리어,KCC,KOSPI,002380
인테리어,한샘,KOSPI,009240
인테리어,KCC글라스,KOSPI,344820
인테리어,LX하우시스,KOSPI,108670
인테리어,국보디자인,KOSDAQ,066620
인테리어,현대리바트,KOSPI,079430
인테리어,시공테크,KOSDAQ,020710
인테리어,희림,KOSDAQ,037440
인테리어,이건산업,KOSPI,008250
일본투자,TIGER 일본니케이225,KOSPI,241180
일본투자,한투 일본종합상사TOP5 ETN,KOSPI,570100
일본투자,KODEX 일본TOPIX100,KOSPI,101280
일본투자,KB 일본 로보틱스 TOP 10 ETN,KOSPI,580056
일본투자,KB 일본 컨슈머 TOP 10 ETN,KOSPI,580057
일본투자,PLUS 일본반도체소부장,KOSPI,464920
일본투자,ACE 일본반도체,KOSPI,469160
일본투자,메리츠 KAP 일본 엔화 ETN,KOSPI,610068
일자리,DSC인베스트먼트,KOSDAQ,241520
일자리,사람인,KOSDAQ,143240
일자리,에이티넘인베스트,KOSDAQ,021080
일자리,아이비김영,KOSDAQ,339950
일자리,대성창투,KOSDAQ,027830
일자리,TS인베스트먼트,KOSDAQ,246690
일자리,큐캐피탈,KOSDAQ,016600
일자리,메가엠디,KOSDAQ,133750
일자리,원티드랩,KOSDAQ,376980
일자리,오픈놀,KOSDAQ,440320
자동차,현대차,KOSPI,005380
자동차,기아,KOSPI,000270
자동차,현대모비스,KOSPI,012330
자동차,한온시스템,KOSPI,018880
자동차,HL만도,KOSPI,204320
자동차,현대위아,KOSPI,011210
자동차,KG모빌리티,KOSPI,003620
자동차부품,현대모비스,KOSPI,012330
자동차부품,LG이노텍,KOSPI,011070
자동차부품,한온시스템,KOSPI,018880
자동차부품,에스엘,KOSPI,005850
자동차부품,HL만도,KOSPI,204320
자동차부품,DN오토모티브,KOSPI,007340
자동차부품,현대위아,KOSPI,011210
자동차부품,SNT다이내믹스,KOSPI,003570
자동차부품,HS효성첨단소재,KOSPI,298050
자동차부품,SNT모티브,KOSPI,064960
자동차부품,한국단자,KOSPI,025540
자동차부품,명신산업,KOSPI,009900
자동차부품,성우하이텍,KOSDAQ,015750
자동차부품,일진하이솔루스,KOSPI,271940
자동차부품,알멕,KOSDAQ,354320
자동차부품,시노펙스,KOSDAQ,025320
자동차부품,파트론,KOSDAQ,091700
자동차부품,화신,KOSPI,010690
자동차부품,에이치엠넥스,KOSDAQ,036170
자동차부품,HL홀딩스,KOSPI,060980
자동차부품,서연이화,KOSPI,200880
자동차부품,네오티스,KOSDAQ,085910
자동차부품,인탑스,KOSDAQ,049070
자동차부품,디아이씨,KOSPI,092200
자동차부품,모베이스전자,KOSDAQ,012860
자동차부품,남선알미늄,KOSPI,008350
자동차부품,LX하우시스,KOSPI,108670
자동차부품,피에이치에이,KOSDAQ,043370
자동차부품,대원강업,KOSPI,000430
자동차부품,대원산업,KOSDAQ,005710
자동차부품,BGF에코머티리얼즈,KOSDAQ,126600
자동차부품,노바텍,KOSDAQ,285490
자동차부품,모토닉,KOSPI,009680
자동차부품,에스엠벡셀,KOSPI,010580
자동차부품,SJG세종,KOSPI,033530
자동차부품,모트렉스,KOSDAQ,118990
자동차부품,피에스텍,KOSDAQ,002230
자동차부품,코리아에프티,KOSDAQ,123410
자동차부품,계양전기,KOSPI,012200
자동차부품,대동기어,KOSDAQ,008830
자동차부품,에스텍,KOSDAQ,069510
자동차부품,HDC현대EP,KOSPI,089470
자동차부품,엠에스오토텍,KOSDAQ,123040
자동차부품,케이엔더블유,KOSDAQ,105330
자동차부품,삼보모터스,KOSDAQ,053700
자동차부품,세원정공,KOSPI,021820
자동차부품,에코플라스틱,KOSDAQ,038110
자동차부품,두올,KOSPI,016740
자동차부품,한국무브넥스,KOSPI,010100
자동차부품,티에이치엔,KOSPI,019180
자동차부품,디와이,KOSPI,013570
자동차부품,아진산업,KOSDAQ,013310
자동차부품,인지컨트롤스,KOSPI,023800
자동차부품,태양금속,KOSPI,004100
자동차부품,한일단조,KOSDAQ,024740
자동차부품,세아메카닉스,KOSDAQ,396300
자동차부품,케이피에프,KOSDAQ,024880
자동차부품,모베이스,KOSDAQ,101330
자동차부품,우신시스템,KOSPI,017370
자동차부품,화천기계,KOSPI,010660
자동차부품,KBI메탈,KOSDAQ,024840
자동차부품,영화테크,KOSDAQ,265560
자동차부품,동아화성,KOSDAQ,041930
자동차부품,엣지파운드리,KOSDAQ,105550
자동차부품,삼성공조,KOSPI,006660
자동차부품,스모트로닉,KOSDAQ,066590
자동차부품,덕우전자,KOSDAQ,263600
자동차부품,일지테크,KOSDAQ,019540
자동차부품,네오오토,KOSDAQ,212560
자동차부품,유라테크,KOSDAQ,048430
자동차부품,유니테크노,KOSDAQ,241690
자동차부품,영보화학,KOSPI,014440
자동차부품,삼원강재,KOSPI,023000
자동차부품,지엠비코리아,KOSPI,013870
자동차부품,세원물산,KOSDAQ,024830
자동차부품,엔브이에이치코리아,KOSDAQ,067570
자동차부품,유니크,KOSDAQ,011320
자동차부품,현대공업,KOSDAQ,170030
자동차부품,인팩,KOSPI,023810
자동차부품,우리산업,KOSDAQ,215360
자동차부품,동원금속,KOSPI,018500
자동차부품,디와이덕양,KOSPI,024900
자동차부품,유니온머티리얼,KOSPI,047400
자동차부품,경창산업,KOSDAQ,024910
자동차부품,오리엔트정공,KOSDAQ,065500
자동차부품,폴라리스세원,KOSDAQ,234100
자동차부품,DYP,KOSPI,092780
자동차부품,화승알앤에이,KOSPI,378850
자동차부품,구영테크,KOSDAQ,053270
자동차부품,휴림에이텍,KOSDAQ,078590
자동차부품,상신브레이크,KOSPI,041650
자동차부품,SJM,KOSPI,123700
자동차부품,삼기,KOSDAQ,122350
자동차부품,새론오토모티브,KOSPI,075180
자동차부품,서진오토모티브,KOSDAQ,122690
자동차부품,평화산업,KOSPI,090080
자동차부품,화신정공,KOSDAQ,126640
자동차부품,와이엠,KOSDAQ,007530
자동차부품,영화금속,KOSPI,012280
자동차부품,나라엠앤디,KOSDAQ,051490
자동차부품,포메탈,KOSDAQ,119500
자동차부품,영흥,KOSPI,012160
자동차부품,아진전자부품,KOSPI,009320
자동차부품,에코캡,KOSDAQ,128540
자동차부품,유성기업,KOSPI,002920
자동차부품,서연탑메탈,KOSDAQ,019770
자동차부품,씨티알모빌리티,KOSPI,308170
자동차부품,KB오토시스,KOSDAQ,024120
자동차부품,THE CUBE&,KOSDAQ,013720
자동차부품,DH오토리드,KOSDAQ,290120
자동차부품,아이윈,KOSDAQ,090150
자동차부품,디와이에이,KOSPI,002880
자동차부품,DH오토웨어,KOSDAQ,025440
자동차부품,GH신소재,KOSDAQ,130500
자동차부품,캐스텍코리아,KOSDAQ,071850
자동차부품,디와이씨,KOSDAQ,310870
자동차부품,육일씨엔에쓰,KOSDAQ,191410
자동차부품,웹스,KOSDAQ,196700
자동차부품,성창오토텍,KOSDAQ,080470
자동차부품,오스템,KOSDAQ,031510
자동차부품,한주라이트메탈,KOSDAQ,198940
자동차부품,풍강,KOSDAQ,093380
자동차부품,티피씨글로벌,KOSDAQ,130740
자동차부품,디젠스,KOSDAQ,113810
자동차부품,태원물산,KOSPI,001420
자동차부품,세동,KOSDAQ,053060
자동차부품,이원컴포텍,KOSDAQ,088290
자동차부품,대동금속,KOSDAQ,020400
자사주 소각,SK,KOSPI,034730
자사주 소각,신영증권,KOSPI,001720
자사주 소각,롯데지주,KOSPI,004990
자사주 소각,SNT다이내믹스,KOSPI,003570
자사주 소각,태광산업,KOSPI,003240
자사주 소각,한샘,KOSPI,009240
자사주 소각,부국증권,KOSPI,001270
자사주 소각,DI동일,KOSPI,001530
자사주 소각,신대양제지,KOSPI,016590
자사주 소각,조광피혁,KOSPI,004700
자사주 소각,일성아이에스,KOSPI,003120
자사주 소각,모토닉,KOSPI,009680
자사주 소각,만호제강,KOSPI,001080
자사주 소각,네오위즈홀딩스,KOSDAQ,042420
자사주 소각,신원,KOSPI,009270
자사주 소각,텔코웨어,KOSPI,078000
자사주 소각,샘표,KOSPI,007540
자사주 소각,티와이홀딩스,KOSPI,363280
자사주 소각,중앙에너비스,KOSDAQ,000440
자사주 소각,제일연마,KOSPI,001560
자사주 소각,전방,KOSPI,000950
자사주 소각,영흥,KOSPI,012160
자사주 소각,엘엠에스,KOSDAQ,073110
자사주 소각,대한방직,KOSPI,001070
자원개발,SK이노베이션,KOSPI,096770
자원개발,포스코인터내셔널,KOSPI,047050
자원개발,한국가스공사,KOSPI,036460
자원개발,비츠로셀,KOSDAQ,082920
자원개발,LX인터내셔널,KOSPI,001120
자원개발,현대코퍼레이션,KOSPI,011760
자원개발,GS글로벌,KOSPI,001250
자원개발,대성산업,KOSPI,128820
자원개발,한미글로벌,KOSPI,053690
자원개발,비엘팜텍,KOSDAQ,065170
자율주행,삼성전기,KOSPI,009150
자율주행,삼성SDI,KOSPI,006400
자율주행,LG이노텍,KOSPI,011070
자율주행,현대오토에버,KOSPI,307950
자율주행,DB하이텍,KOSPI,000990
자율주행,ISC,KOSDAQ,095340
자율주행,HL만도,KOSPI,204320
자율주행,동운아나텍,KOSDAQ,094170
자율주행,KG모빌리티,KOSPI,003620
자율주행,에이디테크놀로지,KOSDAQ,200710
자율주행,아이쓰리시스템,KOSDAQ,214430
자율주행,엠씨넥스,KOSPI,097520
자율주행,에이스테크,KOSDAQ,088800
자율주행,스틱인베스트먼트,KOSPI,026890
자율주행,노바텍,KOSDAQ,285490
자율주행,모트렉스,KOSDAQ,118990
자율주행,텔레칩스,KOSDAQ,054450
자율주행,코리아에프티,KOSDAQ,123410
자율주행,유니퀘스트,KOSPI,077500
자율주행,퓨런티어,KOSDAQ,370090
자율주행,유니트론텍,KOSDAQ,142210
자율주행,스마트레이더시스템,KOSDAQ,424960
자율주행,엣지파운드리,KOSDAQ,105550
자율주행,팅크웨어,KOSDAQ,084730
자율주행,에이테크솔루션,KOSDAQ,071670
자율주행,유비벨록스,KOSDAQ,089850
자율주행,세코닉스,KOSDAQ,053450
자율주행,모바일어플라이언스,KOSDAQ,087260
자율주행,브리지텍,KOSDAQ,064480
자율주행,아진전자부품,KOSPI,009320
자율주행,아이에이,KOSDAQ,038880
자율주행,인포뱅크,KOSDAQ,039290
자율주행,캠시스,KOSDAQ,050110
저유가,한국전력,KOSPI,015760
저유가,LG화학,KOSPI,051910
저유가,대한항공,KOSPI,003490
저유가,팬오션,KOSPI,028670
저유가,CJ대한통운,KOSPI,000120
저유가,아시아나항공,KOSPI,020560
저유가,대한해운,KOSPI,005880
저유가,율촌화학,KOSPI,008730
저유가,제주항공,KOSPI,089590
저유가,진에어,KOSPI,272450
저유가,한진,KOSPI,002320
저유가,세방,KOSPI,004360
저유가,KSS해운,KOSPI,044450
저유가,에어부산,KOSPI,298690
저유가,화승인더,KOSPI,006060
저유가,유수홀딩스,KOSPI,000700
저유가,와이엔텍,KOSDAQ,067900
저유가,태웅로직스,KOSDAQ,124560
저유가,한솔로지스틱스,KOSPI,009180
저유가,티웨이홀딩스,KOSPI,004870
전고체 배터리,삼성SDI,KOSPI,006400
전고체 배터리,SK이노베이션,KOSPI,096770
전고체 배터리,엘앤에프,KOSPI,066970
전고체 배터리,롯데에너지머티리얼즈,KOSPI,020150
전고체 배터리,대주전자재료,KOSDAQ,078600
전고체 배터리,씨아이에스,KOSDAQ,222080
전고체 배터리,천보,KOSDAQ,278280
전고체 배터리,미코,KOSDAQ,059090
전고체 배터리,덕산테코피아,KOSDAQ,317330
전고체 배터리,한농화성,KOSPI,011500
전고체 배터리,이수화학,KOSPI,005950
전고체 배터리,아모그린텍,KOSDAQ,125210
전고체 배터리,아바코,KOSDAQ,083930
전고체 배터리,코윈테크,KOSDAQ,282880
전고체 배터리,파워넷,KOSDAQ,037030
전고체 배터리,티에스아이,KOSDAQ,277880
전고체 배터리,테이팩스,KOSPI,055490
전고체 배터리,레몬,KOSDAQ,294140
전기차,현대차,KOSPI,005380
전기차,기아,KOSPI,000270
전기차,현대모비스,KOSPI,012330
전기차,LS ELECTRIC,KOSPI,010120
전기차,LG전자,KOSPI,066570
전기차,한온시스템,KOSPI,018880
전기차,서진시스템,KOSDAQ,178320
전기차,HL만도,KOSPI,204320
전기차,한국앤컴퍼니,KOSPI,000240
전기차,현대위아,KOSPI,011210
전기차,LS머트리얼즈,KOSDAQ,417200
전기차,SNT모티브,KOSPI,064960
전기차,KG모빌리티,KOSPI,003620
전기차,한국단자,KOSPI,025540
전기차,명신산업,KOSPI,009900
전기차,알멕,KOSDAQ,354320
전기차,화신,KOSPI,010690
전기차,삼영,KOSPI,003720
전기차,KEC,KOSPI,092220
전기차,네오티스,KOSDAQ,085910
전기차,코스텍시스,KOSDAQ,355150
전기차,디아이씨,KOSPI,092200
전기차,모베이스전자,KOSDAQ,012860
전기차,나노팀,KOSDAQ,417010
전기차,아모그린텍,KOSDAQ,125210
전기차,노바텍,KOSDAQ,285490
전기차,원익피앤이,KOSDAQ,217820
전기차,엠에스오토텍,KOSDAQ,123040
전기차,삼보모터스,KOSDAQ,053700
전기차,에코플라스틱,KOSDAQ,038110
전기차,인지컨트롤스,KOSPI,023800
전기차,한일단조,KOSDAQ,024740
전기차,와이엠텍,KOSDAQ,273640
전기차,세아메카닉스,KOSDAQ,396300
전기차,삼기에너지솔루션즈,KOSDAQ,419050
전기차,영화테크,KOSDAQ,265560
전기차,동아화성,KOSDAQ,041930
전기차,엣지파운드리,KOSDAQ,105550
전기차,스모트로닉,KOSDAQ,066590
전기차,네오오토,KOSDAQ,212560
전기차,지엠비코리아,KOSPI,013870
전기차,현대공업,KOSDAQ,170030
전기차,인팩,KOSPI,023810
전기차,우리산업,KOSDAQ,215360
전기차,디와이덕양,KOSPI,024900
전기차,경창산업,KOSDAQ,024910
전기차,폴라리스세원,KOSDAQ,234100
전기차,삼기,KOSDAQ,122350
전기차,나라엠앤디,KOSDAQ,051490
전기차,유에스티,KOSDAQ,263770
전기차,삼화전자,KOSPI,011230
전기차,씨티알모빌리티,KOSPI,308170
전기차,아이에이,KOSDAQ,038880
전기차,아이윈,KOSDAQ,090150
전기차,이지트로닉스,KOSDAQ,377330
전기차,성창오토텍,KOSDAQ,080470
전기차,한주라이트메탈,KOSDAQ,198940
전기차 무선충전,모베이스전자,KOSDAQ,012860
전기차 무선충전,아모센스,KOSDAQ,357580
전기차 무선충전,유라테크,KOSDAQ,048430
전기차 무선충전,디티씨,KOSDAQ,066670
전기차 충전,포스코DX,KOSPI,022100
전기차 충전,SK네트웍스,KOSPI,001740
전기차 충전,솔루엠,KOSPI,248070
전기차 충전,스틱인베스트먼트,KOSPI,026890
전기차 충전,롯데이노베이트,KOSPI,286940
전기차 충전,와이투솔루션,KOSPI,011690
전기차 충전,신세계 I&C,KOSPI,035510
전기차 충전,동양이엔피,KOSDAQ,079960
전기차 충전,모트렉스,KOSDAQ,118990
전기차 충전,아이엘,KOSDAQ,307180
전기차 충전,LG헬로비전,KOSPI,037560
전기차 충전,원익피앤이,KOSDAQ,217820
전기차 충전,와이엠텍,KOSDAQ,273640
전기차 충전,에스트래픽,KOSDAQ,234300
전기차 충전,디티씨,KOSDAQ,066670
전력저장장치(ESS),LG에너지솔루션,KOSPI,373220
전력저장장치(ESS),삼성SDI,KOSPI,006400
전력저장장치(ESS),HD현대일렉트릭,KOSPI,267260
전력저장장치(ESS),현대모비스,KOSPI,012330
전력저장장치(ESS),LS ELECTRIC,KOSPI,010120
전력저장장치(ESS),효성중공업,KOSPI,298040
전력저장장치(ESS),한국전력,KOSPI,015760
전력저장장치(ESS),SK이노베이션,KOSPI,096770
전력저장장치(ESS),LG전자,KOSPI,066570
전력저장장치(ESS),에코프로비엠,KOSDAQ,247540
전력저장장치(ESS),한화솔루션,KOSPI,009830
전력저장장치(ESS),포스코DX,KOSPI,022100
전력저장장치(ESS),일진전기,KOSPI,103590
전력저장장치(ESS),두산퓨얼셀,KOSPI,336260
전력저장장치(ESS),서진시스템,KOSDAQ,178320
전력저장장치(ESS),코오롱인더,KOSPI,120110
전력저장장치(ESS),비츠로셀,KOSDAQ,082920
전력저장장치(ESS),HD현대에너지솔루션,KOSPI,322000
전력저장장치(ESS),피엔티,KOSDAQ,137400
전력저장장치(ESS),씨아이에스,KOSDAQ,222080
전력저장장치(ESS),OCI,KOSPI,456040
전력저장장치(ESS),에스에프에이,KOSDAQ,056190
전력저장장치(ESS),HS효성첨단소재,KOSPI,298050
전력저장장치(ESS),비나텍,KOSDAQ,126340
전력저장장치(ESS),세방전지,KOSPI,004490
전력저장장치(ESS),삼화콘덴서,KOSPI,001820
전력저장장치(ESS),한중엔시에스,KOSDAQ,107640
전력저장장치(ESS),상아프론테크,KOSDAQ,089980
전력저장장치(ESS),인텍플러스,KOSDAQ,064290
전력저장장치(ESS),유니테스트,KOSDAQ,086390
전력저장장치(ESS),대명에너지,KOSDAQ,389260
전력저장장치(ESS),신성에스티,KOSDAQ,416180
전력저장장치(ESS),지투파워,KOSDAQ,388050
전력저장장치(ESS),아모그린텍,KOSDAQ,125210
전력저장장치(ESS),SK디앤디,KOSPI,210980
전력저장장치(ESS),알에스오토메이션,KOSDAQ,140670
전력저장장치(ESS),엠플러스,KOSDAQ,259630
전력저장장치(ESS),파워로직스,KOSDAQ,047310
전력저장장치(ESS),금양그린파워,KOSDAQ,282720
전력저장장치(ESS),에이프로,KOSDAQ,262260
전력저장장치(ESS),와이엠텍,KOSDAQ,273640
전력저장장치(ESS),에스퓨얼셀,KOSDAQ,288620
전력저장장치(ESS),EG,KOSDAQ,037370
전력저장장치(ESS),누리플랜,KOSDAQ,069140
전력저장장치(ESS),삼진엘앤디,KOSDAQ,054090
전력저장장치(ESS),이렘,KOSDAQ,009730
전선,LS ELECTRIC,KOSPI,010120
전선,LS,KOSPI,006260
전선,대한전선,KOSPI,001440
전선,일진전기,KOSPI,103590
전선,가온전선,KOSPI,000500
전선,LS에코에너지,KOSPI,229640
전선,대원전선,KOSPI,006340
전선,제일일렉트릭,KOSDAQ,199820
전선,세명전기,KOSDAQ,017510
전선,KBI메탈,KOSDAQ,024840
전선,한국선재,KOSDAQ,025550
전선,피앤씨테크,KOSDAQ,237750
전자결제,NHN KCP,KOSDAQ,060250
전자결제,다날,KOSDAQ,064260
전자결제,KG이니시스,KOSDAQ,035600
전자결제,KG파이낸셜,KOSDAQ,046440
전자파 차폐,아모텍,KOSDAQ,052710
전자파 차폐,잉크테크,KOSDAQ,049550
전자파 차폐,성우전자,KOSDAQ,081580
전자파 차폐,상신전자,KOSDAQ,263810
전자파 차폐,동일기연,KOSDAQ,032960
전자파 차폐,다산솔루에타,KOSDAQ,154040
제약,삼천당제약,KOSDAQ,000250
제약,유한양행,KOSPI,000100
제약,한미약품,KOSPI,128940
제약,에스티팜,KOSDAQ,237690
제약,한올바이오파마,KOSPI,009420
제약,한미사이언스,KOSPI,008930
제약,셀트리온제약,KOSDAQ,068760
제약,대웅제약,KOSPI,069620
제약,녹십자,KOSPI,006280
제약,HK이노엔,KOSDAQ,195940
제약,종근당,KOSPI,185750
제약,동국제약,KOSDAQ,086450
제약,일동제약,KOSPI,249420
제약,보령,KOSPI,003850
제약,코오롱생명과학,KOSDAQ,102940
제약,부광약품,KOSPI,003000
제약,JW중외제약,KOSPI,001060
제약,동아쏘시오홀딩스,KOSPI,000640
제약,신풍제약,KOSPI,019170
제약,HLB제약,KOSDAQ,047920
제약,동아에스티,KOSPI,170900
제약,광동제약,KOSPI,009290
제약,영진약품,KOSPI,003520
제약,유나이티드제약,KOSPI,033270
제약,휴온스,KOSDAQ,243070
제약,일성아이에스,KOSPI,003120
제약,현대약품,KOSPI,004310
제약,대화제약,KOSDAQ,067080
제약,CMG제약,KOSDAQ,058820
제약,녹십자웰빙,KOSDAQ,234690
제약,삼진제약,KOSPI,005500
제약,대원제약,KOSPI,003220
제약,일양약품,KOSPI,007570
제약,국전,KOSDAQ,307750
제약,하이텍팜,KOSDAQ,106190
제약,삼성제약,KOSPI,001360
제약,이연제약,KOSPI,102460
제약,삼일제약,KOSPI,000520
제약,제일약품,KOSPI,271980
제약,JW생명과학,KOSPI,234080
제약,환인제약,KOSPI,016580
제약,비보존 제약,KOSDAQ,082800
제약,프레스티지바이오로직스,KOSDAQ,334970
제약,대한약품,KOSDAQ,023910
제약,경동제약,KOSDAQ,011040
제약,하나제약,KOSPI,293480
제약,킵스파마,KOSDAQ,256940
제약,동화약품,KOSPI,000020
제약,경보제약,KOSPI,214390
제약,동구바이오제약,KOSDAQ,006620
제약,한독,KOSPI,002390
제약,한국파마,KOSDAQ,032300
제약,위더스제약,KOSDAQ,330350
제약,JW신약,KOSDAQ,067290
제약,테라젠이텍스,KOSDAQ,066700
제약,안국약품,KOSDAQ,001540
제약,대한뉴팜,KOSDAQ,054670
제약,삼아제약,KOSDAQ,009300
제약,국제약품,KOSPI,002720
제약,폴라리스AI파마,KOSDAQ,041910
제약,신신제약,KOSDAQ,002800
제약,압타머사이언스,KOSDAQ,291650
제약,팜젠사이언스,KOSPI,004720
제약,지엘팜텍,KOSDAQ,204840
제약,신일제약,KOSDAQ,012790
제약,유유제약,KOSPI,000220
제약,진양제약,KOSDAQ,007370
제약,그린생명과학,KOSDAQ,114450
제약,명문제약,KOSPI,017180
제약,알리코제약,KOSDAQ,260660
